cz,czname,pop2000,fips,stateabbrv,statename,Region,taxrate,tax_st_diff_top20,le_agg_q1,le_agg_q2,le_agg_q3,le_agg_q4,sd_le_agg_q1,sd_le_agg_q2,sd_le_agg_q3,sd_le_agg_q4,cur_smoke_q1,cur_smoke_q2,cur_smoke_q3,cur_smoke_q4,bmi_obese_q1,bmi_obese_q2,bmi_obese_q3,bmi_obese_q4,exercise_any_q1,exercise_any_q2,exercise_any_q3,exercise_any_q4,puninsured2010,reimb_penroll_adj10,mort_30day_hosp_z,adjmortmeas_amiall30day,adjmortmeas_chfall30day,adjmortmeas_pnall30day,med_prev_qual_z,primcarevis_10,diab_hemotest_10,diab_eyeexam_10,diab_lipids_10,mammogram_10,amb_disch_per1000_10,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,cs_race_theil_2000,gini99,poor_share,inc_share_1perc,frac_middleclass,scap_ski90pcm,rel_tot,cs_frac_black,cs_frac_hisp,unemp_rate,pop_d_2000_1980,lf_d_2000_1980,cs_labforce,cs_elf_ind_man,cs_born_foreign,mig_inflow,mig_outflow,pop_density,frac_traveltime_lt15,hhinc00,median_house_value,ccd_exp_tot,ccd_pup_tch_ratio,score_r,cs_educ_ba,tuition,e_rank_b,cs_fam_wkidsinglemom,crime_total,subcty_exp_pc
9301,Athens,212223,13,GA,Georgia,South,0.0257548,0,78.5606637364743,82.20458953581223,84.28688647586198,87.38877897735625,0.43399129557150806,0.5384993225535181,0.5905220207309506,0.631556868697429,0.2036474,0.1870229,0.132948,0.08715599999999998,0.2523364,0.2906977,0.246988,0.2477064,0.72205436,0.76893938,0.80571431,0.88687783,22.45808,9104.2782,-0.06514830000000005,0.1610233,0.1011293,0.1132422,0.5095862,83.37929,88.909747,65.004751,81.865462,68.971053,64.473321,0.0885969,0.10394150000000002,0.0735563,0.1660594,0.38517,0.179574,0.11936,0.47294,-1.440353,35.18422,18.02161,4.434015,0.036454,0.5725464,0.7463822,0.6643721,0.145779,5.646513,0.0338040646,0.0280035623,177.7922,0.3229947,30684.81,149168.306,5.5468091,16.886414,-6.911376,28.571599999999997,2573.64,35.4965,0.2298892,0.0079425,2155.105
9302,Toccoa,89228,13,GA,Georgia,South,0.0194853,0,79.15589612703644,82.37510242172146,84.58926327947242,85.21948293804324,0.4768041544365869,0.6106214463874161,0.8114046417708594,1.1472268486962076,0.1904762,0.1914894,0.1052632,0.2105263,0.4,0.25,0.5,0.368421,0.61904764,0.78723407,0.68421054,0.84210527,23.92081,9221.442,1.5542090000000002,0.1834266,0.1096881,0.1387551,-0.4307314,85.538142,83.71915,61.939248,79.421552,59.997381,92.195605,0.0124161,0.0133431,0.0111104,0.08820640000000002,0.32115,0.1525209,0.08902,0.53234,-1.0015558,63.03179,17.42727,1.257453,0.0534903,0.2010607,0.2544628,0.6023043,0.2970954,1.458319,0.0121934819,0.0111400009,85.5071,0.4069344,29484.41,108087.7958,5.1484568,15.532824,0.16471489999999994,12.09302,8355.12,38.06775,0.2152437,0.0066123,1784.989
9400,Gainesville,272150,13,GA,Georgia,South,0.0218302,0,78.99792911063187,82.89935018722694,84.49088166761439,86.04098498933453,0.33377583782485276,0.38428680618506617,0.440832662599662,0.5451334321897091,0.3682635,0.2025,0.167382,0.1062271,0.2530488,0.2010309,0.2522124,0.25,0.57499999,0.75396824,0.8035714,0.80656934,24.9091,9399.301,0.1590334,0.1516067,0.0999847,0.1282117,0.31800959999999995,82.6285,85.5234,65.269173,82.937111,65.690163,60.599532,0.0298511,0.0275083,0.0343197,0.1996357,0.33984,0.1224773,0.12858,0.52989,-1.5447534,43.93055,5.822157,12.04226,0.0366215,0.749081,0.8548524,0.646148,0.2338793,10.10863,0.0339886092,0.0211133566,153.4183,0.2689977,33365.47,150563.9888,5.7350225,16.759088,-7.31806,16.38571,3575.25,39.54725,0.1555147,0.0072138,1620.37
9500,Talladega,148252,1,AL,Alabama,South,0.0113239,0,77.94771837575603,80.78691135877962,83.32550485342225,86.13249792478362,0.40785711727230384,0.5185515770888505,0.7209424624000899,0.8904081147290263,0.3333333,0.2357724,0.2038835,0.1547619,0.3968254,0.3442623,0.2871287,0.2804878,0.52614379,0.65652174,0.75,0.8101266,16.78885,10571.415,1.425749,0.1930877,0.1008432,0.1356824,-0.9561353,85.144949,79.778493,62.561895,71.747728,60.209685,99.226508,0.0178536,0.018846099999999998,0.0164266,0.1158112,0.34659,0.1704456,0.07491,0.45595,-1.4439875,52.78917,28.37061,0.9881821999999998,0.0578489,0.0775537,0.1276819,0.5525004,0.2983945,0.6238439999999996,0.0163572835,0.0186911475,54.605140000000006,0.3388315,29631.04,94719.60484,4.65885,17.801568,-14.07406,11.421030000000002,2766.19,37.9475,0.2598068,0.0062485,1781.119
9600,LaGrange,457299,13,GA,Georgia,South,0.0168205,0,77.5358502778491,81.27042754150943,83.42157211495807,85.57443242096096,0.24352673939996483,0.28249245631048914,0.3497480303035092,0.4354654549786796,0.2730263,0.2281746,0.1747967,0.1541502,0.2852349,0.3095723,0.2761506,0.2971888,0.55772644,0.74568963,0.81702125,0.83064514,18.96259,9951.9655,0.5627316,0.1634228,0.1029007,0.1292232,-0.4978479,81.919982,82.962575,59.679251,80.496347,59.804326,79.514638,0.061712500000000003,0.0555599,0.0693181,0.1539657,0.34556,0.1381277,0.11202,0.51942,-1.4612525,52.04385,19.98627,1.925655,0.0448547,0.2626256,0.3379501,0.6207002,0.2296153,2.10179,0.0266674539,0.0190181916,106.8336,0.2935708,32719.94,116186.8704,5.261147,18.093933,-7.684863999999999,15.42716,2244.87,37.601,0.2214141,0.007282,1864.342
9701,Columbus,303656,13,GA,Georgia,South,0.0180437,0,77.40371231355947,80.46812131477458,82.02570545088486,84.89873052880152,0.31286381236455535,0.39090010620145355,0.49494407435291277,0.6124150967827758,0.2562141,0.2165992,0.1628959,0.1027668,0.3399602,0.2617587,0.2110092,0.2272727,0.60317463,0.73150104,0.79166669,0.84980237,18.797,9116.1339,2.327,0.1884275,0.1086357,0.1598541,-0.2035928,81.762915,81.042582,66.595919,77.008194,61.487109,58.182708,0.1083153,0.10884010000000001,0.1018772,0.2346356,0.37149,0.1595501,0.12764,0.48676,-2.0782984,44.97886,40.61438,3.688384,0.0488651,0.0751739,0.1087619,0.6350322,0.1696759,3.720463,0.0280844113,0.0333205996,123.1105,0.3251257,31244.75,112103.519,5.3648703,17.380914,-9.339459,17.88556,1617.79,35.24325,0.3118593,0.0116159,1549.937
9702,Americus,65826,13,GA,Georgia,South,0.0204767,0,78.53604046076275,80.29501650610855,83.93359791743077,86.18212811676305,0.6613864350219814,0.8908733359985191,1.1643369315375183,1.4728477841535248,0.25,0.1481481,0.1111111,0.0723906,0.2424242,0.1481481,0.11111110000000005,0.1428571,0.52777779,0.7037037,0.86363637,0.9285714,22.96325,8559.5284,1.871244,0.1849669,0.1297474,0.1290762,-0.7275214,73.970794,75.974931,69.97824,73.705583,57.857034,50.905387,0.013904300000000001,0.010771599999999992,0.009473000000000002,0.0737225,0.3871,0.2234252,0.1318,0.42168,-1.5821823,38.97396,49.27535999999999,2.889436,0.0576862,0.091099,0.151657,0.5746075,0.2190844,2.270419,0.0099352839,0.0148117765,31.474500000000006,0.409362,27083.44,82095.5517,5.941043,16.987433,-10.21716,14.69432,1465.25,34.5395,0.3604468,0.010786,1975.71
9800,Auburn,150911,1,AL,Alabama,South,0.0141458,0,78.39776607724005,80.67281345829156,83.22479159914569,86.49664829188063,0.521450346969156,0.6934270522713405,0.8504308424173134,0.8845077739532743,0.271028,0.2468085,0.1272727,0.1130435,0.2738853,0.2510822,0.1588785,0.2347826,0.67010307,0.75586855,0.78703701,0.87826085,15.87495,8176.2187,0.481092,0.1527245,0.1028132,0.1347393,-0.2037679,83.885805,83.431912,62.223006,76.650488,62.386681,61.295122,0.104949,0.12492880000000002,0.0870999,0.2766187,0.40617,0.2432764,0.12003,0.44611,-2.1303204,31.09117,36.27171,1.4180539999999997,0.0422604,0.3271801,0.5243278,0.5807051,0.1566318,2.476882,0.0347158259,0.0284140984,81.82802,0.3798745,27283.36,125404.3347,5.0210004,17.002514,-14.14968,24.87849,3969.74,35.75,0.3042952,0.0055798,2966.739
9900,Tallahassee,426634,12,FL,Florida,South,0.0185079,0,78.4039104605453,82.3051445979929,84.59802342451341,86.34435773795092,0.30101266162250767,0.35787035587262506,0.38172506851548754,0.4510298501733979,0.2922764,0.2226852,0.150722,0.1314331,0.3361065,0.2951289,0.2807018,0.2314516,0.60468942,0.72718722,0.81221092,0.83961505,18.78788,9801.4964,0.6566587,0.1661744,0.1044245,0.1286847,-0.0482751,80.40329,81.647468,68.040341,80.418556,66.087476,74.485417,0.1220295,0.10937830000000001,0.1330939,0.1622434,0.38809,0.1802342,0.1116,0.47965,-0.95994038,37.2652,28.54086,3.499955,0.0402554,0.4523711,0.5987439,0.6210454,0.0421893,3.663046,0.0223071766,0.0228908151,73.95969,0.2751583,30838.16,127375.9937,6.1069344,17.735072,2.693493,28.714839999999995,1485.0500000000002,37.87375,0.2825012,0.0078555,3203.655
10000,Panama City,172606,12,FL,Florida,South,0.0219149,0,78.56970337359914,81.21713255981683,83.97002257162974,85.13752880056114,0.4031730308003678,0.49912057053888564,0.5769730343717887,0.7657730957510178,0.328594,0.2407407,0.1636364,0.1805556,0.276699,0.242268,0.2279412,0.1713483,0.60065466,0.73076922,0.79850745,0.84357542,22.40035,11525.754,-0.7477098999999999,0.1557627,0.0848296,0.11097,-0.3405227,84.580187,76.266959,69.278189,77.022659,63.28677,75.264823,0.0459258,0.0450474,0.0465636,0.1316176,0.34611,0.1356933,0.12045,0.52136,-2.0444837,41.10749,11.31768,2.3921530000000004,0.0509556,0.4872263,0.5982166,0.5932989,0.0647781,3.440193,0.0348365642,0.0275714633,92.66862,0.3581152,32714.85,123883.7479,5.8815838,18.385479,4.031381,16.77347,1941.6,39.185,0.2434858,0.0088337,3106.927
10101,Bainbridge,43992,13,GA,Georgia,South,0.0190306,0,77.95128652243677,80.66239336529264,82.6826738973709,84.50768440134827,0.7389800718978368,1.1168838087635333,1.3828473841093576,1.788192281331832,0.1666667,0.2244898,0.25,0.1764706,0.546875,0.4489796,0.15,0.4,0.46969697,0.75510204,0.80000001,0.82352942,22.35617,9205.1141,0.8332324,0.1663714,0.1149457,0.12438,-2.472115,68.590266,71.009648,63.038197,66.059454,53.281059,116.23681,0.015547600000000002,0.009389199999999993,0.0144795,0.081653,0.39946,0.2255043,0.11659,0.39462,-2.1094003,48.13602,37.0431,2.94599,0.0506783,0.05775430000000001,0.09392329999999999,0.5765438,0.2098129,1.776396,0.0097745045,0.0130250955,39.35293999999999,0.3895907,29033.66,86943.00306,5.0821609,16.546826,-11.61451,11.23853,1280,37.45875,0.3106429,0.0115703,1876.229
10102,Thomasville,66396,13,GA,Georgia,South,0.0181214,0,79.21996781129498,80.95308637634308,85.30158276763636,85.83202529255139,0.6536448230047694,0.7885399403887882,1.0279683921370901,1.509588045423915,0.2116788,0.2125,0.2222222,0.0892857,0.4090909,0.2763158,0.3333333,0.2727273,0.4890511,0.66666669,0.84444445,0.9464286,22.90788,8606.1921,1.117441,0.1739055,0.1058107,0.1358938,0.24484249999999996,84.942922,83.826016,69.266124,76.275134,67.130438,61.0978,0.0200287,0.021632199999999997,0.0165338,0.0982313,0.43233,0.1881094,0.13908,0.40755,-1.7502473,53.80143,35.50063,2.9459610000000005,0.0416521,0.1458848,0.201162,0.5959775,0.1799958,2.361871,0.0167479969,0.0124254473,65.97191,0.3891377,29591.39,101672.4483,5.374589,16.262791,-5.129544,14.59074,3106.11,36.29575,0.3013507,0.0110572,2160.314
10200,Albany,181765,13,GA,Georgia,South,0.0230106,0,78.43977722726714,80.92687025486782,83.07031857859039,86.2619031651661,0.43432657869945135,0.5546248410793762,0.6584188550859117,0.780554284188462,0.2624672,0.1960133,0.1865672,0.1055901,0.2970027,0.3163265,0.2325581,0.2792208,0.5800525,0.74172187,0.75373137,0.89440995,20.09807,8631.4254,2.139309,0.1897698,0.1218116,0.1410276,-0.0858033,88.172498,78.132223,63.667779,77.956431,66.171823,62.399316,0.0912544,0.08474190000000001,0.0976841,0.2424386,0.42915,0.2213897,0.10708,0.40283,-1.2236323,39.8344,48.35969999999999,1.413913,0.0500595,0.08578,0.10809160000000001,0.5968862,0.1585597,1.5838350000000005,0.0113553214,0.0126206916,74.32201,0.3500775,30170.39,100924.5478,5.7422036,17.457681,-4.580561,14.84606,1469.1,34.5305,0.3597886,0.0124026,2728.485
10301,Eufaula,61458,13,GA,Georgia,South,0.0179438,0,79.38192059272004,80.81750659885044,83.31508184637255,86.80046307538876,0.6569471568750409,0.9342714617672765,1.0042838366474653,1.2861698743359748,0.2368421,0.2580645,0.1818182,0.1111111,0.2702703,0.516129,0.5454546,0.2777778,0.52631581,0.61290324,0.90909094,0.72222221,20.23051,9168.1854,1.433587,0.1912792,0.1071775,0.1314842,-0.3037682,87.153766,81.069029,64.679883,79.318753,61.973463,88.918628,0.0196611,0.017612799999999998,0.0173993,0.04079799999999999,0.41086,0.2669845,0.11334,0.35359,-1.4482026,41.57962,50.159459999999996,1.5555339999999998,0.0642641,0.03919510000000001,0.0467958,0.4965335,0.2560959,1.2680769999999995,0.0100393765,0.0163363598,25.061229999999995,0.387834,25283.509999999995,80811.06525,5.5866649,15.934885,-17.62614,10.899910000000002,7250,35.21525,0.3691294,0.0060041,1930.548
10302,Dothan,223605,1,AL,Alabama,South,0.0112736,0,78.60985573738006,81.31742556387167,83.3650673089706,84.95381518990712,0.35297462192496437,0.44023351616960993,0.5114980353383438,0.6581136052847143,0.2472826,0.23100299999999999,0.1676301,0.1,0.3746479,0.2712934,0.3546512,0.3090909,0.56824511,0.6761905,0.73780489,0.78787881,17.03672,9804.4156,-0.30854989999999993,0.1524256,0.098149,0.1148443,0.314838,85.388237,85.126134,68.743054,80.878438,67.331896,77.788304,0.0499653,0.0464933,0.0551588,0.1423923,0.37047,0.1579619,0.12707,0.48549,-1.4002219,63.18374,21.25489,2.0791129999999995,0.0474962,0.1150089,0.1835467,0.6078667,0.1594111,1.9940980000000001,0.0175309139,0.0179378815,75.58052,0.3608961,32267.8,99431.74708,4.8221002,17.249421,-11.82333,16.17752,1580.12,39.018,0.2476715,0.0069766,2187.233
10400,Meridian,157091,28,MS,Mississippi,South,0.0137252,0,78.10368633106856,80.69670965129576,84.04509995531168,85.24930894255905,0.4180661677072724,0.5581065591747095,0.6541259651567932,1.0283314459195845,0.2493075,0.2130518,0.1964286,0.1094891,0.3510029,0.3187251,0.2534562,0.2330827,0.56824929,0.73076922,0.75829387,0.83524907,21.37215,11194.713,1.261546,0.1869742,0.1104963,0.1263436,-1.1488230000000001,81.401458,77.459213,65.439373,68.650965,60.076617,94.313368,0.0525407,0.0591489,0.0423607,0.2159236,0.37964,0.2130753,0.09726,0.44997,-0.38628795,64.19273,34.42973,1.0274299999999998,0.060955,0.060630199999999995,0.1197163,0.5772298,0.1982062,0.6401097,0.0106116837,0.0130624924,47.47471,0.3326057,29016.2,81290.8081,4.3551982,17.410812,-9.970812,13.60663,972.8429999999998,37.3035,0.3065367,0.0069959,1496.201
10501,Columbus,95083,28,MS,Mississippi,South,0.0115733,0,79.01425545585151,81.96546847696699,83.6519890914229,86.69990504018278,0.6377274781294485,0.7836704880295703,0.9717989393448521,1.100643035310183,0.2780899,0.2116788,0.1271186,0.1417323,0.3760933,0.3259259,0.2155172,0.2113821,0.56302524,0.67153287,0.78991598,0.87401575,21.97437,9506.4418,1.6737090000000001,0.1715444,0.1120528,0.1491215,0.10295969999999999,84.509592,87.081271,67.256925,81.191989,58.25415,70.849496,0.0463009,0.0433046,0.0467112,0.1335201,0.41457,0.2365167,0.12123,0.41583,-0.96563707,52.35741,45.28675,1.022265,0.071022,0.03354460000000001,0.0633863,0.5760617,0.2483541,1.027654,0.012967617799999998,0.0204242609,45.74592,0.362161,29114.52,93043.77955,5.1127221,19.294552,-13.6432,16.87564,2656,36.02175,0.332285,0.0073304,2064.528
10502,Starkville,105093,28,MS,Mississippi,South,0.0120314,0,79.68414388169799,82.11796460734281,84.38870830050361,86.50579669348792,0.620318211207604,0.7363609055957133,0.9337592217030983,0.9571517711794636,0.2120253,0.1632653,0.1530612,0.1287879,0.3540983,0.2925532,0.1595745,0.2578125,0.63522011,0.76020408,0.78571427,0.87878788,20.72186,9109.0474,1.6455770000000003,0.1810716,0.1144664,0.138963,-0.019517599999999996,85.379024,85.099218,70.900891,75.614121,64.899606,90.385205,0.015067999999999998,0.015640899999999996,0.011788399999999997,0.0770376,0.39124,0.2499572,0.09504,0.42766,-0.42722812999999993,54.4708,40.084500000000006,1.0914140000000003,0.0714088,0.0962032,0.264723,0.5830976,0.2321341,1.7486649999999995,0.0113803964,0.0147298107,45.39984,0.4371204,26131.43,91176.97572,4.8017102,17.565459,-14.34507,22.22034,3215.02,36.79075,0.3181892,0.0078597,1979.18
10600,Jasper,161169,1,AL,Alabama,South,0.00978,0,77.75260839103562,81.4225844826886,83.18368624776153,84.04474524198027,0.36205549540254833,0.4528250477996322,0.6189710702183752,1.0059907331307132,0.319403,0.2553191,0.184466,0.1818182,0.3425926,0.2820513,0.2959184,0.2650602,0.51796407,0.69915253,0.80582523,0.68965518,17.31526,11026.683,1.160039,0.1876619,0.1111031,0.1221444,-0.6286356,83.950388,85.037498,59.708062,81.700148,60.708562,115.76878,0.012874700000000003,0.011446099999999997,0.012860000000000003,0.1227738,0.32627,0.1648779,0.0924,0.52196,-0.79674159,61.12962,5.984401,1.053553,0.066138,0.033691200000000004,0.11988150000000003,0.551458,0.2504086,0.7052502,0.0116151369,0.0114538156,47.644369999999995,0.3203043,28444.61,85184.52403,4.646575,17.047908,-5.2196,8.646839000000002,1560,41.94475,0.1819903,0.005913,1311.6620000000003
10700,Birmingham,1038182,1,AL,Alabama,South,0.0201015,0,77.76019296897222,81.36097686848429,83.52270843215665,85.88012425475257,0.18253784666309186,0.2117028153333756,0.2538367070040223,0.2715153042073828,0.2770415,0.2418362,0.1888599,0.1392226,0.3138718,0.2710372,0.2609473,0.1998562,0.57403845,0.71849865,0.7797271,0.84992456,15.88738,9845.1932,1.024082,0.1688917,0.1085081,0.134277,0.3633366,81.190937,85.05386,67.448747,80.544301,69.806859,61.555487,0.1078153,0.0957675,0.11829989999999999,0.4199312,0.4026,0.1318331,0.16063,0.45293,-0.39247219,57.96016,27.05701,1.8723109999999998,0.0372948,0.1439518,0.2500926,0.6235606,0.11999410000000002,2.221231,0.0172773175,0.0162100672,224.7611,0.2197447,38196.07,131751.5572,5.1387597,17.267016,-12.13317,23.19634,5277.09,37.5835,0.2420239,0.0071512,1864.47
10801,Tuscaloosa,261112,1,AL,Alabama,South,0.0133744,0,77.79095388503696,81.47403898314262,83.76945291239102,85.38854672305794,0.3483694440823454,0.45287766036899235,0.5300599570667499,0.6665335633390793,0.2584135,0.1894737,0.1558824,0.115903,0.38125,0.3478261,0.3009118,0.2188366,0.56756759,0.68099171,0.77316296,0.79213482,17.22805,10353.017,0.2252571,0.1722855,0.09944,0.1153744,-0.0822173,82.760189,82.06892,65.39331,80.714095,68.7595,87.550663,0.0875914,0.0867386,0.0819003,0.2715116,0.41195,0.2137309,0.14755,0.41342,-1.1244627,47.50414,38.31728,1.1064220000000002,0.0503387,0.0977504,0.2090059,0.5711049,0.1768104,1.5399189999999998,0.017961641,0.0172110052,60.84644,0.3428588,30158.42,123887.3271,4.8623735,16.871414,-19.80517,19.17624,3229.04,36.85525,0.3110788,0.0078434,1978.672
